permalink,name,category_list,status,country_code,founded_at,company_permalink,funding_round_type,funded_at,raised_amount_usd,main_sector
vidder,Vidder,Data Security,operating,USA,,vidder,venture,30-04-2014,6083087.0,"Social, Finance, Analytics, Advertising"
video-blocks,Video Blocks,News,operating,USA,01-05-2009,video-blocks,venture,06-09-2012,10500000.0,"News, Search and Messaging"
videoamp,VideoAmp,Advertising,operating,USA,01-06-2014,videoamp,venture,11-11-2015,15000000.0,"Social, Finance, Analytics, Advertising"
videoiq,VideoIQ,Analytics,acquired,USA,01-01-2006,videoiq,venture,10-07-2008,10000000.0,"Social, Finance, Analytics, Advertising"
videoiq,VideoIQ,Analytics,acquired,USA,01-01-2006,videoiq,venture,12-09-2011,7500000.0,"Social, Finance, Analytics, Advertising"
videoiq,VideoIQ,Analytics,acquired,USA,01-01-2006,videoiq,venture,26-04-2007,8000000.0,"Social, Finance, Analytics, Advertising"
videoiq,VideoIQ,Analytics,acquired,USA,01-01-2006,videoiq,venture,25-01-2010,6013133.0,"Social, Finance, Analytics, Advertising"
videologygroup,Videology,Ad Targeting,operating,USA,01-02-2007,videologygroup,venture,26-02-2008,15000000.0,"Social, Finance, Analytics, Advertising"
videonext,videoNEXT,Security,operating,USA,01-01-2002,videonext,venture,08-05-2007,5400000.0,Others
vidsys,VidSys,Software,operating,USA,01-01-2005,vidsys,venture,21-05-2007,10000000.0,Others
vidyo,Vidyo,Messaging,operating,USA,01-04-2005,vidyo,venture,19-01-2011,11500000.0,"News, Search and Messaging"
vidyo,Vidyo,Messaging,operating,USA,01-04-2005,vidyo,venture,05-10-2007,12000000.0,"News, Search and Messaging"
vidyo,Vidyo,Messaging,operating,USA,01-04-2005,vidyo,venture,05-03-2009,15000000.0,"News, Search and Messaging"
vieo,VIEO,Software,operating,USA,,vieo,venture,31-01-2005,15000000.0,Others
view-the-space,VTS,Commercial Real Estate,operating,USA,01-01-2011,view-the-space,venture,02-12-2013,7000000.0,"News, Search and Messaging"
viewdle,Viewdle,Analytics,acquired,USA,01-07-2006,viewdle,venture,05-10-2010,10000000.0,"Social, Finance, Analytics, Advertising"
viewfinity,Viewfinity,Enterprise Software,acquired,USA,01-01-2007,viewfinity,venture,04-09-2012,8500000.0,Others
viewfinity,Viewfinity,Enterprise Software,acquired,USA,01-01-2007,viewfinity,venture,16-02-2010,9000000.0,Others
viewfinity,Viewfinity,Enterprise Software,acquired,USA,01-01-2007,viewfinity,venture,17-11-2011,5000000.0,Others
viewics-inc,Viewics,Analytics,operating,USA,01-01-2009,viewics-inc,venture,15-10-2014,8000000.0,"Social, Finance, Analytics, Advertising"
viewpoints,Viewpoints,Reviews and Recommendations,operating,USA,08-08-2006,viewpoints,venture,01-06-2007,5000000.0,Entertainment
viewray,ViewRay,Biotechnology,operating,USA,01-01-2004,viewray,venture,02-09-2011,10000000.0,Cleantech / Semiconductors
viewray,ViewRay,Biotechnology,operating,USA,01-01-2004,viewray,venture,04-03-2015,15000000.0,Cleantech / Semiconductors
viewray,ViewRay,Biotechnology,operating,USA,01-01-2004,viewray,venture,21-05-2013,15000000.0,Cleantech / Semiconductors
vigeo-therapeutics,Vigeo Therapeutics,Biotechnology,operating,USA,01-01-2011,vigeo-therapeutics,venture,02-06-2015,10000000.0,Cleantech / Semiconductors
vigeo-therapeutics,Vigeo Therapeutics,Biotechnology,operating,USA,01-01-2011,vigeo-therapeutics,venture,12-06-2015,10000000.0,Cleantech / Semiconductors
vigilant-biosciences,Vigilant Biosciences,Biotechnology,operating,USA,01-01-2011,vigilant-biosciences,venture,24-02-2015,5500000.0,Cleantech / Semiconductors
vigilante-2,Vigilante,Customer Service,operating,USA,,vigilante-2,venture,24-01-2001,11000000.0,"Social, Finance, Analytics, Advertising"
vigilent,Vigilent,Analytics,operating,USA,01-01-2004,vigilent,venture,27-03-2012,6700000.0,"Social, Finance, Analytics, Advertising"
vigilos,Vigilos,Software,operating,USA,01-03-2000,vigilos,venture,30-03-2006,6000000.0,Others
viglink,VigLink,Advertising,operating,USA,19-03-2009,viglink,venture,10-03-2011,5400000.0,"Social, Finance, Analytics, Advertising"
vindicia,Vindicia,Analytics,operating,USA,01-01-2003,vindicia,venture,13-07-2009,7500000.0,"Social, Finance, Analytics, Advertising"
vindicia,Vindicia,Analytics,operating,USA,01-01-2003,vindicia,venture,31-03-2008,5600000.0,"Social, Finance, Analytics, Advertising"
vindigo-inc,"Vindigo, Inc.",Advertising,acquired,USA,,vindigo-inc,venture,02-05-2002,6100000.0,"Social, Finance, Analytics, Advertising"
vinli,Vinli,Automotive,operating,USA,01-01-2014,vinli,venture,08-06-2015,6500000.0,Automotive & Sports
vino-volo,Vino Volo,Hospitality,operating,USA,01-01-2004,vino-volo,venture,18-12-2013,7000000.0,Others
violet-grey,Violet Grey,Fashion,operating,USA,04-07-2012,violet-grey,venture,25-02-2014,7300000.0,Entertainment
violet-grey,Violet Grey,Fashion,operating,USA,04-07-2012,violet-grey,venture,09-06-2015,8758170.0,Entertainment
vioptix,ViOptix,Biotechnology,operating,USA,,vioptix,venture,10-01-2008,12200000.0,Cleantech / Semiconductors
vioptix,ViOptix,Biotechnology,operating,USA,,vioptix,venture,10-11-2004,9200000.0,Cleantech / Semiconductors
virage-logic-corporation,Virage Logic Corporation,Semiconductors,acquired,USA,,virage-logic-corporation,venture,01-12-2009,9500000.0,Cleantech / Semiconductors
viragen,Viragen,Biotechnology,operating,USA,01-01-1979,viragen,venture,21-03-2006,5200000.0,Cleantech / Semiconductors
virdia,Virdia,Clean Energy,acquired,USA,01-12-2007,virdia,venture,01-06-2009,5500000.0,Cleantech / Semiconductors
virident-systems,Virident Systems,Clean Technology,acquired,USA,01-01-2006,virident-systems,venture,16-11-2010,12654999.0,Cleantech / Semiconductors
virident-systems,Virident Systems,Clean Technology,acquired,USA,01-01-2006,virident-systems,venture,01-07-2012,5700000.0,Cleantech / Semiconductors
virident-systems,Virident Systems,Clean Technology,acquired,USA,01-01-2006,virident-systems,venture,01-05-2007,13300000.0,Cleantech / Semiconductors
viridity-energy,Viridity Energy,Clean Technology,operating,USA,01-01-2008,viridity-energy,venture,07-08-2012,15000000.0,Cleantech / Semiconductors
viridity-energy,Viridity Energy,Clean Technology,operating,USA,01-01-2008,viridity-energy,venture,11-01-2011,14000000.0,Cleantech / Semiconductors
viridity-software,Viridity Software,Data Centers,acquired,USA,01-01-2008,viridity-software,venture,19-08-2010,8000000.0,"Social, Finance, Analytics, Advertising"
viridity-software,Viridity Software,Data Centers,acquired,USA,01-01-2008,viridity-software,venture,01-12-2008,7000000.0,"Social, Finance, Analytics, Advertising"
virnetx,VirnetX,Software,ipo,USA,01-01-2005,virnetx,venture,25-09-2009,6000000.0,Others
virobay,Virobay,Biotechnology,ipo,USA,01-01-2006,virobay,venture,16-07-2014,8000000.0,Cleantech / Semiconductors
virobay,Virobay,Biotechnology,ipo,USA,01-01-2006,virobay,venture,16-06-2010,10000000.0,Cleantech / Semiconductors
virsec-systems-3,Virsec Systems,Data Security,operating,USA,,virsec-systems-3,venture,09-12-2014,5089724.0,"Social, Finance, Analytics, Advertising"
virsto,Virsto Software,Cloud Computing,acquired,USA,01-07-2007,virsto,venture,26-06-2009,7000000.0,"News, Search and Messaging"
virsto,Virsto Software,Cloud Computing,acquired,USA,01-07-2007,virsto,venture,08-06-2011,12000000.0,"News, Search and Messaging"
virsto,Virsto Software,Cloud Computing,acquired,USA,01-07-2007,virsto,venture,25-08-2011,5000000.0,"News, Search and Messaging"
virtela-technology-services,Virtela Technology Services,IT Management,acquired,USA,01-01-2001,virtela-technology-services,venture,21-05-2010,5136706.0,Others
virtify,Virtify,Enterprise Software,operating,USA,01-01-2009,virtify,venture,03-06-2011,5500000.0,Others
virtru,Virtru,Software,operating,USA,01-11-2011,virtru,venture,17-06-2014,6000000.0,Others
virtual-computer,Virtual Computer,Software,acquired,USA,01-01-2007,virtual-computer,venture,26-01-2009,15000000.0,Others
virtual-computer,Virtual Computer,Software,acquired,USA,01-01-2007,virtual-computer,venture,03-09-2008,6000000.0,Others
virtual-incision-corporation,Virtual Incision Corp (VIC),Medical Devices,operating,USA,01-01-2006,virtual-incision-corporation,venture,06-08-2015,11200000.0,Health
virtual-instruments-corporation,Virtual Instruments Corporation,Enterprise Software,operating,USA,01-06-2008,virtual-instruments-corporation,venture,07-08-2009,5959538.0,Others
virtual-iron-software,Virtual Iron Software,Software,acquired,USA,01-01-2003,virtual-iron-software,venture,06-11-2007,13000000.0,Others
virtual-iron-software,Virtual Iron Software,Software,acquired,USA,01-01-2003,virtual-iron-software,venture,26-09-2005,11500000.0,Others
virtual-power-systems,Virtual Power Systems,Software,operating,USA,01-01-2012,virtual-power-systems,venture,20-02-2014,5700000.0,Others
virtuallogix,VirtualLogix,Mobile,acquired,USA,01-01-2002,virtuallogix,venture,01-01-2004,12000000.0,"News, Search and Messaging"
virtualworks-group,VirtualWorks Group,Software,operating,USA,,virtualworks-group,venture,27-02-2015,6678424.0,Others
virtualworks-group,VirtualWorks Group,Software,operating,USA,,virtualworks-group,venture,02-06-2011,8500000.0,Others
virtuata,Virtuata,Security,acquired,USA,04-10-2010,virtuata,venture,11-03-2011,6000000.0,Others
virtugo-software,Virtugo Software,Software,operating,USA,01-01-2002,virtugo-software,venture,17-07-2006,13600000.0,Others
virtuoz,VirtuOz,Enterprise Software,acquired,USA,01-01-2002,virtuoz,venture,28-01-2009,11400000.0,Others
virtuoz,VirtuOz,Enterprise Software,acquired,USA,01-01-2002,virtuoz,venture,08-06-2011,7000000.0,Others
virtustream,Virtustream,Enterprise Software,acquired,USA,01-01-2008,virtustream,venture,08-10-2009,9550000.0,Others
virtustream,Virtustream,Enterprise Software,acquired,USA,01-01-2008,virtustream,venture,07-07-2011,10000000.0,Others
virtustream,Virtustream,Enterprise Software,acquired,USA,01-01-2008,virtustream,venture,02-02-2011,9750000.0,Others
virtustream,Virtustream,Enterprise Software,acquired,USA,01-01-2008,virtustream,venture,09-03-2012,15000000.0,Others
virtustream,Virtustream,Enterprise Software,acquired,USA,01-01-2008,virtustream,venture,08-11-2012,5000000.0,Others
virtustream,Virtustream,Enterprise Software,acquired,USA,01-01-2008,virtustream,venture,02-05-2010,15000000.0,Others
visage-mobile,Visage Mobile,Enterprise Software,operating,USA,01-01-2001,visage-mobile,venture,03-05-2012,8000000.0,Others
visage-mobile,Visage Mobile,Enterprise Software,operating,USA,01-01-2001,visage-mobile,venture,19-06-2007,10000000.0,Others
visen-medical,VisEn Medical,Biotechnology,operating,USA,01-01-2000,visen-medical,venture,19-10-2007,7500000.0,Cleantech / Semiconductors
visen-medical,VisEn Medical,Biotechnology,operating,USA,01-01-2000,visen-medical,venture,21-04-2008,5000000.0,Cleantech / Semiconductors
visible-measures,Visible Measures,Advertising,operating,USA,01-01-2005,visible-measures,venture,01-03-2007,5000000.0,"Social, Finance, Analytics, Advertising"
visible-measures,Visible Measures,Advertising,operating,USA,01-01-2005,visible-measures,venture,30-10-2014,7000000.0,"Social, Finance, Analytics, Advertising"
visible-measures,Visible Measures,Advertising,operating,USA,01-01-2005,visible-measures,venture,22-09-2011,13000000.0,"Social, Finance, Analytics, Advertising"
visible-measures,Visible Measures,Advertising,operating,USA,01-01-2005,visible-measures,venture,28-01-2008,13500000.0,"Social, Finance, Analytics, Advertising"
visible-measures,Visible Measures,Advertising,operating,USA,01-01-2005,visible-measures,venture,26-03-2009,10000000.0,"Social, Finance, Analytics, Advertising"
visible-world,Visible World,Advertising,acquired,USA,01-02-2000,visible-world,venture,17-11-2003,8000000.0,"Social, Finance, Analytics, Advertising"
visiblepath,Visible Path,Business Services,acquired,USA,01-01-2002,visiblepath,venture,01-03-2006,7700000.0,"Social, Finance, Analytics, Advertising"
visibletechnologies,Visible Technologies,Analytics,acquired,USA,01-01-2005,visibletechnologies,venture,31-03-2011,6000000.0,"Social, Finance, Analytics, Advertising"
visibletechnologies,Visible Technologies,Analytics,acquired,USA,01-01-2005,visibletechnologies,venture,01-09-2007,12000000.0,"Social, Finance, Analytics, Advertising"
visibletechnologies,Visible Technologies,Analytics,acquired,USA,01-01-2005,visibletechnologies,venture,23-05-2009,6000000.0,"Social, Finance, Analytics, Advertising"
visio-financial-services,Visio Financial Services,Finance,operating,USA,01-01-2011,visio-financial-services,venture,24-02-2015,6700000.0,"Social, Finance, Analytics, Advertising"
vision-fleet,Vision Fleet,Clean Technology,operating,USA,01-01-2013,vision-fleet,venture,23-10-2015,5000000.0,Cleantech / Semiconductors
vision-sciences,Vision Sciences,Biotechnology,ipo,USA,01-01-1987,vision-sciences,venture,01-02-2011,10500000.0,Cleantech / Semiconductors
visioncare-ophthalmic-technologies,VisionCare Ophthalmic Technologies,Health Care,operating,USA,01-01-1997,visioncare-ophthalmic-technologies,venture,01-07-2002,6800000.0,Health
visioncare-ophthalmic-technologies,VisionCare Ophthalmic Technologies,Health Care,operating,USA,01-01-1997,visioncare-ophthalmic-technologies,venture,07-11-2003,12400000.0,Health
visioneered-image-systems,Visioneered Image Systems,Advertising,operating,USA,01-01-2003,visioneered-image-systems,venture,24-03-2006,9000000.0,"Social, Finance, Analytics, Advertising"
visiongate,VisionGate,Biotechnology,operating,USA,01-01-2001,visiongate,venture,26-05-2015,6206206.0,Cleantech / Semiconductors
visionscope-technologies,VisionScope Technologies,Health Care,operating,USA,09-08-2007,visionscope-technologies,venture,15-02-2011,6300000.0,Health
visiquate,VisiQuate,Big Data,operating,USA,01-01-2009,visiquate,venture,21-07-2014,6000000.0,"Social, Finance, Analytics, Advertising"
vistascape,VistaScape,Computers,acquired,USA,01-01-1999,vistascape,venture,12-01-2004,10500000.0,Manufacturing
visterra,Visterra,Biotechnology,operating,USA,01-01-2007,visterra,venture,02-12-2013,8100000.0,Cleantech / Semiconductors
visto,Visto,Mobile,operating,USA,01-01-1996,visto,venture,21-09-2004,15000000.0,"News, Search and Messaging"
visual-iq,Visual IQ,Advertising,operating,USA,01-01-2006,visual-iq,venture,25-06-2012,12000000.0,"Social, Finance, Analytics, Advertising"
visual-ly,Visual.ly,Brand Marketing,operating,USA,01-01-2011,visual-ly,venture,14-01-2014,8100000.0,"Social, Finance, Analytics, Advertising"
visual-networks,Visual Networks,Software,operating,USA,01-01-1993,visual-networks,venture,05-08-2005,10000000.0,Others
visualant,Visualant,Health Diagnostics,ipo,USA,01-01-1998,visualant,venture,13-06-2013,5000000.0,Health
visualant,Visualant,Health Diagnostics,ipo,USA,01-01-1998,visualant,venture,29-12-2014,5000000.0,Health
visualase-inc,Visualase,Biotechnology,acquired,USA,01-01-2005,visualase-inc,venture,01-05-2012,5200000.0,Cleantech / Semiconductors
visualcv,VisualCV,Curated Web,operating,USA,19-12-2006,visualcv,venture,11-02-2008,5000000.0,"News, Search and Messaging"
vita-coco,Vita Coco,Hospitality,operating,USA,01-01-2005,vita-coco,venture,22-02-2011,13664749.0,Others
vitae-pharmaceuticals,Vitae Pharmaceuticals,Bio-Pharm,ipo,USA,,vitae-pharmaceuticals,venture,09-06-2009,15000000.0,Cleantech / Semiconductors
vitae-pharmaceuticals,Vitae Pharmaceuticals,Bio-Pharm,ipo,USA,,vitae-pharmaceuticals,venture,14-01-2004,15000000.0,Cleantech / Semiconductors
vitae-pharmaceuticals,Vitae Pharmaceuticals,Bio-Pharm,ipo,USA,,vitae-pharmaceuticals,venture,14-07-2005,15000000.0,Cleantech / Semiconductors
vitapath-genetics,VitaPath Genetics,Biotechnology,operating,USA,01-01-2009,vitapath-genetics,venture,02-11-2009,6000000.0,Cleantech / Semiconductors
vitapath-genetics,VitaPath Genetics,Biotechnology,operating,USA,01-01-2009,vitapath-genetics,venture,06-08-2012,5037974.0,Cleantech / Semiconductors
vitra-bioscience,Vitra Bioscience,Technology,operating,USA,,vitra-bioscience,venture,15-07-2004,5500000.0,Others
vitreoretinal-technologies,Vitreoretinal Technologies,Bio-Pharm,operating,USA,01-01-1999,vitreoretinal-technologies,venture,30-10-2007,12000000.0,Cleantech / Semiconductors
vitrue,Vitrue,Advertising,acquired,USA,01-05-2006,vitrue,venture,01-10-2007,10000000.0,"Social, Finance, Analytics, Advertising"
vittamed,Vittamed,Medical Devices,operating,USA,01-01-2006,vittamed,venture,16-10-2015,10000000.0,Health
viv-labs,Viv,Developer APIs,operating,USA,,viv-labs,venture,20-02-2015,10000000.0,"Social, Finance, Analytics, Advertising"
viv-labs,Viv,Developer APIs,operating,USA,,viv-labs,venture,20-02-2015,12500000.0,"Social, Finance, Analytics, Advertising"
viv-labs,Viv,Developer APIs,operating,USA,,viv-labs,venture,19-11-2015,7500000.0,"Social, Finance, Analytics, Advertising"
viverae,Viverae,Health and Wellness,operating,USA,01-01-2003,viverae,venture,04-02-2009,6867135.0,Health
viveve,Viveve,Hardware + Software,operating,USA,01-01-2005,viveve,venture,01-04-2012,7210000.0,Manufacturing
viveve,Viveve,Hardware + Software,operating,USA,01-01-2005,viveve,venture,27-05-2015,12000000.0,Manufacturing
vivify-health,Vivify Health,Health and Wellness,operating,USA,01-01-2009,vivify-health,venture,25-11-2014,15000000.0,Health
vivino,Vivino,Mobile,operating,USA,01-01-2009,vivino,venture,17-07-2013,10300000.0,"News, Search and Messaging"
vivox,Vivox,Advertising,operating,USA,01-01-2005,vivox,venture,19-09-2005,6000000.0,"Social, Finance, Analytics, Advertising"
